ID,SQ2,SQ3,Q1_3,Q1_4,Q1_5,Q2,Q3_1_1,Q3_1_2,Q3_1_3,Q3_1_4,Q3_1_5,Q3_1_6,Q3_1_7,Q3_1_8,Q3_2_1,Q3_2_2,Q3_2_3,Q3_2_4,Q3_2_5,Q3_2_6,Q4_1,Q4_2,Q4_3,Q4_4,Q5,Q6,Q6_1,Q6_2,Q7_1,Q7_1_1,Q7_1_2,Q7_2,Q8_1,Q8_2,Q8_3,Q8_4,Q9,Q10,Q10_1,Q11,Q12_1,Q12_2,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_17,Q13_18,Q13_19,Q13_20,Q14,Q14_1,Q14_2_1,Q14_2_2,Q14_2_3,Q15_1_1,Q15_1_2,Q15_1_3,Q15_1_4,Q15_1_5,Q15_1_6,Q15_1_7,Q15_2_1,Q15_2_2,Q15_2_3,Q15_2_4,Q15_2_5,Q15_2_6,Q15_2_7,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q16_11,Q16_12,Q16_13,Q16_14,Q16_15,Q16_16,Q16_17,Q16_18,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2_1,Q18_2_2,Q18_3_1,Q18_3_2,Q18_3_3,Q18_3_4,Q19_1,Q19_2,Q19_2_1,Q19_3,Q20_1,Q20_2,Q20_2_1,Q20_3,Q21_1,Q21_2,Q22,Q23_1,Q23_2,Q24_1,Q24_2,Q25,Q25_1,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26T,Q26_1_1,Q26_1_2,Q26_1_3,Q26_1_4,Q26_1_5,Q26_1_6,Q26_1_7,Q26_1_8,Q27_1_1,Q27_1_2,Q27_1_3,Q27_2_1,Q27_2_2,Q27_2_3,Q27_3_1,Q27_3_2,Q27_3_3,Q27_4_1,Q27_4_2,Q27_4_3,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q30_1,Q31,Q31_1,Q32,Q32_1,Q33,Q33_1,Q34,code2,WT2
1221,1,10,1,3,1,11,,,,,,,,,,,,,,,10,2,0,0,2,1,1,2,,,,,1,0,1,0,1,2,1,1,1,2,2,3,2,2,3,2,1,2,2,4,4,3,1,1,2,2,2,3,3,3,3,,2,1,4,2,3,3,3,2,1,1,3,3,3,3,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,70,30,90,10,0,0,1,2,,,2,,,,1,3,1,4,4,,,41700,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,48,24,13,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,1,9,,,,,,,,,1,4,2,,3,3,3,2,2,41,1.274212377
1222,1,10,1,3,6,2,8,,,,,,,,,,,,,,50,40,0,2,2,1,2,2,,,,,1,0,1,0,1,3,,2,2,2,3,3,2,2,4,2,1,2,2,2,3,2,1,1,1,1,1,3,3,3,3,,1,1,4,4,3,3,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,100,0,0,0,0,100,2,,,,2,,,,3,,1,3,3,,,9999998,4,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,0,50,20,10,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,1,2,8,,,,,,,,1,4,1,3,3,3,4,4,3,42,2.268002547
1223,2,10,2,2,2,10,,,,,,,,,1,2,,,,,5,3,0,0,2,1,2,2,,,,,1,1,1,0,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,,,,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,100,0,0,70,30,0,2,,,,3,,,,3,,3,,,,,18809,,1767,486,298,0,1323,139,0,0,4013,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,10,,,7,8,,,,,,,,,2,,1,4,3,4,3,4,2,42,1.273550064
1224,1,10,1,3,6,12,,,,,,,,,,,,,,,99999,99999,99999,99999,2,2,,,1,1,2,,1,1,1,0,1,3,,1,2,2,1,1,1,1,2,2,1,2,2,2,2,3,2,1,1,1,1,2,1,1,3,,2,1,3,2,2,3,3,1,1,1,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,3,4,4,4,4,5,2,4,5,5,4,5,5,5,2,,,,,,,2,,,,2,,,,3,,2,,,5,5,2523,,0,87,1650,0,0,0,330,0,2067,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,6,8,,,,,,,,1,4,1,4,3,3,3,2,3,41,1.274212377
1225,2,10,2,1,5,9,,,,,,,,,1,,,,,,13,0,0,0,2,1,1,3,,,,,1,0,1,0,1,2,3,1,1,2,3,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,,,,3,1,1,2,1,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,1,60,40,10,20,50,20,1,2,,,2,,,,2,,1,5,5,,,31248,,12533,2766,10099,1794,1605,1770,0,680,31247,999,999,999,999,999,999,999,999,2,0,0,0,0,0,2,0,0,0,0,0,3,5,8,2,,,,,,,,,,1,5,2,,3,3,4,1,1,42,1.273550064
1226,2,10,2,4,2,1,2,,,,,,,,,,,,,,15,10,0,0,2,2,,,1,6,2,,1,0,1,0,1,2,1,999,2,2,3,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,3,2,1,3,,1,1,5,1,2,1,3,1,1,1,1,4,1,3,1,1,1,5,5,5,5,5,4,4,5,5,5,4,4,4,4,5,4,5,3,4,4,4,4,1,95,5,20,80,0,0,2,,,,3,,,,1,3,1,4,5,,,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,42,28,10,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,,1,4,7,,,,,,,,1,5,1,4,3,3,4,3,2,42,1.273550064
1227,4,10,5,2,5,10,,,,,,,,,3,4,,,,,150,120,0,5,2,1,5,2,,,,,4,1,4,1,1,2,1,15,1,1,1,2,2,2,2,2,2,3,3,3,2,3,1,1,3,2,1,3,3,2,3,,1,1,5,2,3,3,4,3,2,2,2,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,1,70,30,20,60,10,10,1,1,12,3,1,1,8,3,1,3,1,5,5,,,9999998,8,167061,30392,27508,5772,7571,7467,0,480,246251,999,999,999,999,999,999,999,999,1,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,5,7,,,,,,,,1,4,1,4,4,3,4,3,1,41,0.571942888
1228,1,10,1,2,2,4,4,5,,,,,,,,,,,,,15,10,0,0,2,2,,,1,1,3,,0,0,0,0,1,2,3,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,3,3,2,3,3,2,1,2,,,,3,1,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,2,,,,,,,2,,,,1,2,,,2,,1,4,4,,,10600,,140,874,3713,0,0,96,480,0,5303,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,1,2,,,,,,,,,2,,1,4,3,3,3,3,2,41,1.274212377
1229,2,10,2,2,1,7,,,,,,,,,1,4,,,,,25,10,0,4,1,1,1,1,,,,,1,1,0,0,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,90,10,30,50,10,10,1,2,,,3,,,,3,,1,5,5,,,12000,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,12000,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,1,2,4,8,,,,,,,2,,2,,3,3,3,3,1,42,1.273550064
1230,1,10,1,2,2,9,,,,,,,,,1,,,,,,122,86,0,5,2,2,,,1,1,2,,1,0,1,0,2,3,,2,2,2,2,2,1,2,2,3,1,2,1,2,2,2,1,2,1,2,1,4,3,4,3,,1,1,5,3,2,3,1,1,1,1,5,4,4,3,5,5,5,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,4,4,4,3,4,3,1,90,10,0,100,0,0,2,,,,2,,,,3,,1,4,4,,,11212,,2566,170,352,0,15,0,0,0,3103,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,1,2,4,9,,,,,,,2,,1,4,4,4,4,4,1,41,1.274212377
1231,2,10,2,2,5,4,4,8,,,,,,,,,,,,,25,3,0,2,2,1,2,2,,,,,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,,2,2,4,1,2,2,2,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,1,100,0,0,100,0,0,2,,,,2,,,,3,,1,4,4,,,22556,,6474,6215,3174,0,789,283,0,0,16935,999,999,999,999,999,999,999,999,90,0,0,0,0,0,0,0,0,0,0,0,4,8,5,2,4,,,,,,,,,1,3,1,3,3,2,3,3,2,42,1.273550064
1232,3,10,5,3,1,1,1,,,,,,,,,,,,,,50,10,0,5,2,1,7,2,,,,,4,1,4,1,2,2,1,15,1,1,3,3,1,3,4,2,1,3,3,3,4,4,1,2,2,2,2,4,4,4,3,,3,1,5,2,3,2,2,2,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,1,95,5,0,95,0,5,2,,,,1,1,11,3,1,3,1,4,4,,,230000,,10848,3652,836,908,517,396,0,0,17157,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,9,,,,,,,,,,2,,1,4,3,3,3,2,1,41,0.571942888
1233,1,10,1,2,3,5,3,,,,,,,,,,,,,,20,18,0,0,2,2,,,1,1,1,,0,0,0,0,1,2,3,3,2,2,2,2,1,1,3,2,1,3,1,2,3,2,1,1,1,1,2,3,3,1,2,,1,1,3,3,4,3,4,2,2,2,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,4,4,1,80,20,0,80,20,0,2,,,,2,,,,3,,1,4,4,,,7752,,784,995,821,0,0,235,225,0,3060,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,1,2,,,,,,,,,1,4,1,4,4,3,3,3,3,41,1.274212377
1234,1,10,1,2,3,11,,,,,,,,,,,,,,,20,2,0,0,1,2,,,2,,,2,,,,,1,4,,3,1,1,1,3,1,2,4,2,1,3,3,3,4,4,1,2,2,3,2,3,4,3,3,,3,1,4,3,3,3,3,2,1,1,3,4,4,3,4,5,5,5,5,5,4,4,3,4,4,3,4,4,4,5,4,4,4,5,3,4,3,4,4,1,50,50,0,100,0,0,2,,,,3,,,,4,,1,5,4,,,9999998,5,0,0,2000,0,0,0,0,0,2000,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,1,2,,,,,,,,,2,,2,,3,3,4,4,2,42,2.268002547
1235,1,10,1,2,3,6,,,,,,,,,1,2,3,,,,26,14,0,0,2,1,3,2,,,,,1,1,1,1,2,3,,1,2,2,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,,1,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,1,2,,,3,,,,2,,2,,,5,5,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,20,20,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,7,,8,9,,,,,,,,,1,3,1,3,3,3,3,3,1,42,2.268002547
1236,3,10,5,3,6,3,1,2,3,4,5,6,7,8,,,,,,,68,29,14,5,2,1,999,2,,,,,2,2,999,999,1,2,2,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,,1,1,5,1,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,99,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,50,15,5,15,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,5,6,7,9,,,,,,,1,4,1,4,4,3,3,3,1,42,0.607515266
1237,1,10,1,3,6,3,1,2,3,4,5,7,8,,,,,,,,42,28,8,4,2,1,2,2,,,,,999,999,999,999,1,3,,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,2,3,3,3,3,3,1,100,0,0,100,0,0,2,,,,4,,,,4,,1,4,4,,,9999998,99,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,20,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,8,,8,,,,,,,,,,2,,2,,3,2,3,2,1,42,2.268002547
1238,2,10,2,1,4,5,1,2,3,5,,,,,,,,,,,40,20,0,3,2,1,4,2,,,,,2,2,2,2,1,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,1,2,,,3,,,,3,,2,,,5,5,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,20,5,30,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,,,,,,,,,,1,4,1,4,4,4,4,4,1,42,1.273550064
1239,1,10,1,2,6,6,,,,,,,,,1,2,3,4,,,32,18,0,2,2,2,,,1,2,2,,1,1,1,1,1,3,,1,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,1,1,5,1,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,30,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,,,10,,,,,,,,,,1,3,1,3,2,,3,3,1,41,1.274212377
1240,1,10,1,3,5,3,1,2,3,4,5,7,,,,,,,,,28,19,0,3,2,1,2,2,,,,,1,1,0,0,1,3,,1,2,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,,1,1,4,1,2,2,2,1,1,1,3,3,3,3,3,3,3,5,5,5,4,4,3,3,4,4,4,4,4,5,5,4,5,5,5,5,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,99,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,30,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,7,8,,,,,,,,,1,4,1,4,2,,2,,1,42,2.268002547
1241,3,10,5,3,2,1,1,2,3,6,,,,,,,,,,,83,56,9,4,2,1,999,2,,,,,2,2,999,999,1,1,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,5,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,8,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,20,15,0,30,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,10,,,,,,,,,,1,3,1,3,4,3,4,3,1,41,0.571942888
1242,3,10,4,3,1,1,1,2,3,6,,,,,,,,,,,92,55,10,4,2,1,999,2,,,,,2,2,999,999,1,9,,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,5,1,2,2,3,1,1,1,3,3,3,3,3,3,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,8,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,20,10,5,30,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,,,,,,,,,,1,3,1,3,4,3,4,3,1,41,0.654072814
1243,2,10,3,3,6,3,1,2,3,4,5,6,7,8,,,,,,,62,43,12,3,2,1,2,2,,,,,2,2,1,1,1,3,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,3,3,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,2,,,5,5,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,80,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,,10,,,,,,,,,,1,4,1,4,3,3,3,3,1,41,0.687529472
1244,1,10,1,2,5,5,1,2,3,5,,,,,,,,,,,34,18,0,2,2,1,2,2,,,,,1,1,1,1,1,3,,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,2,,,,3,,,,1,3,1,5,5,,,9999998,99,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,7,9,,7,8,,,,,,,,,1,2,1,3,2,,2,,1,41,1.274212377
1245,2,10,2,3,3,3,1,2,3,,,,,,,,,,,,58,29,9,2,2,1,2,3,,,,,2,2,1,1,1,3,,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,5,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,6,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,60,20,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,10,,,,,,,,,,2,,2,,3,2,3,3,3,41,0.880355226
1246,2,10,3,3,3,3,1,2,3,5,,,,,,,,,,,49,22,9,4,2,1,4,2,,,,,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,2,,,,2,,,,2,,2,,,5,5,9999998,7,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,20,5,25,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,10,,,,,,,,,,1,3,1,3,3,3,3,3,1,41,0.687529472
1247,2,10,3,3,6,3,1,2,3,4,5,7,8,,,,,,,,39,16,8,2,2,1,999,2,,,,,1,1,999,999,1,9,,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,9999998,7,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,30,20,0,30,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,,,,,,,,,,1,3,1,3,3,3,3,3,1,42,0.850521373
1248,2,10,4,3,6,1,1,2,3,4,5,7,8,,,,,,,,29,17,0,0,2,1,2,3,,,,,1,1,1,1,1,2,2,1,2,2,3,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,5,1,3,2,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,3,3,4,4,5,5,5,5,4,5,4,4,4,4,1,100,0,0,100,0,0,2,,,,3,,,,3,,1,5,5,,,1287,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,60,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,10,,,,,,,,,,2,,1,4,2,,2,,1,41,0.654072814
1249,1,10,1,2,2,11,,,,,,,,,,,,,,,20,13,0,2,2,2,,,1,1,2,,0,0,0,0,1,3,,3,2,2,2,3,2,1,4,1,1,3,3,4,4,3,1,1,1,1,1,4,5,3,3,,1,1,5,1,3,3,3,1,1,1,1,3,3,3,3,3,3,5,4,4,5,5,5,3,3,4,5,3,4,5,4,3,4,3,3,4,4,4,4,1,95,5,20,70,10,0,2,,,,2,,,,2,,1,4,4,,,3407,,0,129,86,0,266,45,675,0,1201,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,1,2,3,6,,,,,,,2,,2,,3,3,3,3,1,42,2.268002547
1250,2,10,2,2,1,6,,,,,,,,,9,,,,,,5,0,0,0,2,1,2,1,,,,,1,0,1,0,2,2,1,999,2,2,3,2,4,1,4,4,1,2,1,2,3,3,1,2,1,4,1,3,3,3,1,2,,,,3,1,1,2,1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,1,2,,,3,,,,3,,1,5,5,,,36537,,2943,458,363,0,147,0,0,0,3911,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,1,4,,,,,,,,,2,,2,,3,3,4,1,1,41,0.880355226
1251,1,17,1,2,2,11,,,,,,,,,,,,,,,15,10,0,1,2,2,,,1,2,1,,0,0,0,0,1,3,,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,,1,1,5,2,3,2,3,3,2,2,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,50,50,0,50,50,0,1,2,,,3,,,,3,,1,5,5,,,4776,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4785,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,4,,,,,,,,,2,,2,,3,3,3,3,1,42,2.268002547
1252,2,17,2,3,2,1,2,3,,,,,,,,,,,,,25,15,0,0,1,2,,,1,1,2,,1,1,1,1,1,1,1,5,2,2,2,1,2,1,2,2,1,3,2,2,3,2,1,1,1,1,1,2,2,1,2,,3,1,5,2,3,2,3,3,3,3,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,1,2,,,3,,,,1,4,1,5,5,,,39519,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,39515,999,999,999,999,999,999,999,999,0,0,0,0,0,0,2,0,0,0,0,0,5,4,6,1,7,,,,,,,,,1,5,1,5,3,4,3,3,1,42,1.273550064
1253,1,17,1,3,5,5,4,5,7,,,,,,,,,,,,40,5,0,0,2,2,,,1,2,1,,1,0,1,0,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,3,,3,1,5,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,1,70,30,0,100,0,0,1,2,,,3,,,,3,,1,5,5,,,7816,,2000,3500,1200,300,400,200,300,0,7900,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,,,,,,,,,,1,5,1,5,3,4,3,4,1,42,2.268002547
1254,2,17,2,2,2,1,1,,,,,,,,,,,,,,7,2,0,0,2,2,,,1,1,2,,1,0,1,0,2,2,1,999,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,,1,1,5,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,100,0,0,100,0,0,1,2,,,3,,,,3,,1,5,5,,,29607,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,29570,999,999,999,999,999,999,999,999,0,0,0,0,0,0,2,0,0,0,0,0,5,4,3,4,,,,,,,,,,1,4,1,5,4,4,4,3,2,42,1.273550064
1255,1,17,1,2,2,10,,,,,,,,,1,,,,,,6,1,0,0,2,2,,,1,1,1,,0,0,0,0,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,,2,1,5,3,2,3,3,3,2,3,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,2,,,,,,,1,2,,,3,,,,3,,1,4,5,,,9761,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9786,999,999,999,999,999,999,999,999,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,1,2,,,,,,,,,2,,1,5,3,4,3,4,1,42,2.268002547
1256,2,17,3,3,6,3,3,,,,,,,,,,,,,,60,42,10,2,2,1,2,2,,,,,1,0,1,0,1,2,1,12,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,3,2,3,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,80,20,0,100,0,0,1,2,,,1,2,,,1,4,1,5,5,,,35348,,16500,9700,7700,0,500,500,500,0,35400,999,999,999,999,999,999,999,999,5,0,0,0,0,0,0,0,0,0,0,0,3,5,7,5,,,,,,,,,,1,4,1,5,4,4,3,3,2,41,0.687529472
1257,2,17,2,3,2,3,2,3,6,,,,,,,,,,,,20,5,3,1,1,2,,,1,1,2,,1,0,1,0,1,2,1,4,2,2,3,2,3,2,2,2,2,2,2,2,3,2,1,1,1,2,1,3,2,1,2,,1,1,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,4,1,80,20,0,80,20,0,1,2,,,2,,,,3,,1,4,4,,,36051,,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,36079,999,999,999,999,999,999,999,999,0,0,0,0,0,0,2,0,0,0,0,0,4,7,5,1,8,,,,,,,,,1,5,1,5,3,4,2,,1,41,0.880355226
